target_id,rep_id,product_id,fy,quarter,target_qty,target_value_inr
TGT-2024Q1-REP036-CARD03,REP-036,PRD-CARD-03,2024,Q1,533,133257
TGT-2024Q1-REP036-DIAB03,REP-036,PRD-DIAB-03,2024,Q1,546,129764
TGT-2024Q1-REP036-DIAB02,REP-036,PRD-DIAB-02,2024,Q1,659,248525
TGT-2024Q2-REP036-CARD02,REP-036,PRD-CARD-02,2024,Q2,566,125146
TGT-2024Q2-REP036-CARD01,REP-036,PRD-CARD-01,2024,Q2,503,139178
TGT-2024Q2-REP036-RESP02,REP-036,PRD-RESP-02,2024,Q2,423,108019
TGT-2024Q2-REP036-CARD03,REP-036,PRD-CARD-03,2024,Q2,533,133257
TGT-2024Q2-REP036-DIAB03,REP-036,PRD-DIAB-03,2024,Q2,546,129764
TGT-2024Q2-REP036-DIAB02,REP-036,PRD-DIAB-02,2024,Q2,659,248525
TGT-2024Q3-REP036-CARD02,REP-036,PRD-CARD-02,2024,Q3,566,125146
TGT-2024Q3-REP036-CARD01,REP-036,PRD-CARD-01,2024,Q3,503,139178
TGT-2024Q3-REP036-RESP02,REP-036,PRD-RESP-02,2024,Q3,423,108019
TGT-2024Q3-REP036-CARD03,REP-036,PRD-CARD-03,2024,Q3,533,133257
TGT-2024Q3-REP036-DIAB03,REP-036,PRD-DIAB-03,2024,Q3,546,129764
TGT-2024Q3-REP036-DIAB02,REP-036,PRD-DIAB-02,2024,Q3,659,248525
TGT-2024Q4-REP036-CARD02,REP-036,PRD-CARD-02,2024,Q4,566,125146
TGT-2024Q4-REP036-CARD01,REP-036,PRD-CARD-01,2024,Q4,503,139178
TGT-2024Q4-REP036-RESP02,REP-036,PRD-RESP-02,2024,Q4,423,108019
TGT-2024Q4-REP036-CARD03,REP-036,PRD-CARD-03,2024,Q4,533,133257
TGT-2024Q4-REP036-DIAB03,REP-036,PRD-DIAB-03,2024,Q4,546,129764
TGT-2024Q4-REP036-DIAB02,REP-036,PRD-DIAB-02,2024,Q4,659,248525
TGT-2025Q1-REP036-CARD02,REP-036,PRD-CARD-02,2025,Q1,400,89096
TGT-2025Q1-REP036-CARD01,REP-036,PRD-CARD-01,2025,Q1,244,68676
TGT-2025Q1-REP036-RESP02,REP-036,PRD-RESP-02,2025,Q1,431,109644
TGT-2025Q1-REP036-CARD03,REP-036,PRD-CARD-03,2025,Q1,107,57667
TGT-2025Q1-REP036-DIAB03,REP-036,PRD-DIAB-03,2025,Q1,13,13200
TGT-2025Q1-REP036-DIAB02,REP-036,PRD-DIAB-02,2025,Q1,473,180780
TGT-2025Q2-REP036-CARD02,REP-036,PRD-CARD-02,2025,Q2,400,89096
TGT-2025Q2-REP036-CARD01,REP-036,PRD-CARD-01,2025,Q2,244,68676
TGT-2025Q2-REP036-RESP02,REP-036,PRD-RESP-02,2025,Q2,431,109644
TGT-2025Q2-REP036-CARD03,REP-036,PRD-CARD-03,2025,Q2,107,57667
TGT-2025Q2-REP036-DIAB03,REP-036,PRD-DIAB-03,2025,Q2,13,13200
TGT-2025Q2-REP036-DIAB02,REP-036,PRD-DIAB-02,2025,Q2,473,180780
TGT-2025Q3-REP036-CARD02,REP-036,PRD-CARD-02,2025,Q3,400,89096
TGT-2025Q3-REP036-CARD01,REP-036,PRD-CARD-01,2025,Q3,244,68676
TGT-2025Q3-REP036-RESP02,REP-036,PRD-RESP-02,2025,Q3,431,109644
TGT-2025Q3-REP036-CARD03,REP-036,PRD-CARD-03,2025,Q3,107,57667
TGT-2025Q3-REP036-DIAB03,REP-036,PRD-DIAB-03,2025,Q3,13,13200
TGT-2025Q3-REP036-DIAB02,REP-036,PRD-DIAB-02,2025,Q3,473,180780
TGT-2025Q4-REP036-CARD02,REP-036,PRD-CARD-02,2025,Q4,400,89096
TGT-2025Q4-REP036-CARD01,REP-036,PRD-CARD-01,2025,Q4,244,68676
TGT-2025Q4-REP036-RESP02,REP-036,PRD-RESP-02,2025,Q4,431,109644
TGT-2025Q4-REP036-CARD03,REP-036,PRD-CARD-03,2025,Q4,107,57667
TGT-2025Q4-REP036-DIAB03,REP-036,PRD-DIAB-03,2025,Q4,13,13200
TGT-2025Q4-REP036-DIAB02,REP-036,PRD-DIAB-02,2025,Q4,473,180780
TGT-2026Q1-REP036-CARD02,REP-036,PRD-CARD-02,2026,Q1,332,73478
TGT-2026Q1-REP036-CARD01,REP-036,PRD-CARD-01,2026,Q1,503,138042
TGT-2026Q1-REP036-RESP02,REP-036,PRD-RESP-02,2026,Q1,269,67111
TGT-2026Q1-REP036-CARD03,REP-036,PRD-CARD-03,2026,Q1,337,181322
TGT-2026Q1-REP036-DIAB03,REP-036,PRD-DIAB-03,2026,Q1,273,274369
TGT-2026Q1-REP036-DIAB02,REP-036,PRD-DIAB-02,2026,Q1,222,83756
TGT-2024Q1-REP037-CARD02,REP-037,PRD-CARD-02,2024,Q1,212,46984
TGT-2024Q1-REP037-RESP03,REP-037,PRD-RESP-03,2024,Q1,347,65162
TGT-2024Q1-REP037-CARD03,REP-037,PRD-CARD-03,2024,Q1,528,132000
TGT-2024Q1-REP037-CARD01,REP-037,PRD-CARD-01,2024,Q1,37,9933
TGT-2024Q1-REP037-DIAB03,REP-037,PRD-DIAB-03,2024,Q1,540,128540
TGT-2024Q1-REP037-DIAB01,REP-037,PRD-DIAB-01,2024,Q1,76,7214
TGT-2024Q2-REP037-CARD02,REP-037,PRD-CARD-02,2024,Q2,212,46984
TGT-2024Q2-REP037-RESP03,REP-037,PRD-RESP-03,2024,Q2,347,65162
TGT-2024Q2-REP037-CARD03,REP-037,PRD-CARD-03,2024,Q2,528,132000
TGT-2024Q2-REP037-CARD01,REP-037,PRD-CARD-01,2024,Q2,37,9933
TGT-2024Q2-REP037-DIAB03,REP-037,PRD-DIAB-03,2024,Q2,540,128540
TGT-2024Q2-REP037-DIAB01,REP-037,PRD-DIAB-01,2024,Q2,76,7214
TGT-2024Q3-REP037-CARD02,REP-037,PRD-CARD-02,2024,Q3,212,46984
TGT-2024Q3-REP037-RESP03,REP-037,PRD-RESP-03,2024,Q3,347,65162
TGT-2024Q3-REP037-CARD03,REP-037,PRD-CARD-03,2024,Q3,528,132000
TGT-2024Q3-REP037-CARD01,REP-037,PRD-CARD-01,2024,Q3,37,9933
TGT-2024Q3-REP037-DIAB03,REP-037,PRD-DIAB-03,2024,Q3,540,128540
TGT-2024Q3-REP037-DIAB01,REP-037,PRD-DIAB-01,2024,Q3,76,7214
TGT-2024Q4-REP037-CARD02,REP-037,PRD-CARD-02,2024,Q4,212,46984
TGT-2024Q4-REP037-RESP03,REP-037,PRD-RESP-03,2024,Q4,347,65162
TGT-2024Q4-REP037-CARD03,REP-037,PRD-CARD-03,2024,Q4,528,132000
TGT-2024Q4-REP037-CARD01,REP-037,PRD-CARD-01,2024,Q4,37,9933
TGT-2024Q4-REP037-DIAB03,REP-037,PRD-DIAB-03,2024,Q4,540,128540
TGT-2024Q4-REP037-DIAB01,REP-037,PRD-DIAB-01,2024,Q4,76,7214
TGT-2025Q1-REP037-CARD02,REP-037,PRD-CARD-02,2025,Q1,510,113588
TGT-2025Q1-REP037-RESP03,REP-037,PRD-RESP-03,2025,Q1,280,52022
TGT-2025Q1-REP037-CARD03,REP-037,PRD-CARD-03,2025,Q1,58,31003
TGT-2025Q1-REP037-CARD01,REP-037,PRD-CARD-01,2025,Q1,387,106880
TGT-2025Q1-REP037-DIAB03,REP-037,PRD-DIAB-03,2025,Q1,10,9248
TGT-2025Q1-REP037-DIAB01,REP-037,PRD-DIAB-01,2025,Q1,495,47337
TGT-2025Q2-REP037-CARD02,REP-037,PRD-CARD-02,2025,Q2,510,113588
TGT-2025Q2-REP037-RESP03,REP-037,PRD-RESP-03,2025,Q2,280,52022
TGT-2025Q2-REP037-CARD03,REP-037,PRD-CARD-03,2025,Q2,58,31003
TGT-2025Q2-REP037-CARD01,REP-037,PRD-CARD-01,2025,Q2,387,106880
TGT-2025Q2-REP037-DIAB03,REP-037,PRD-DIAB-03,2025,Q2,10,9248
TGT-2025Q2-REP037-DIAB01,REP-037,PRD-DIAB-01,2025,Q2,495,47337
TGT-2025Q3-REP037-CARD02,REP-037,PRD-CARD-02,2025,Q3,510,113588
TGT-2025Q3-REP037-RESP03,REP-037,PRD-RESP-03,2025,Q3,280,52022
TGT-2025Q3-REP037-CARD03,REP-037,PRD-CARD-03,2025,Q3,58,31003
TGT-2025Q3-REP037-CARD01,REP-037,PRD-CARD-01,2025,Q3,387,106880
TGT-2025Q3-REP037-DIAB03,REP-037,PRD-DIAB-03,2025,Q3,10,9248
TGT-2025Q3-REP037-DIAB01,REP-037,PRD-DIAB-01,2025,Q3,495,47337
TGT-2025Q4-REP037-CARD02,REP-037,PRD-CARD-02,2025,Q4,510,113588
TGT-2025Q4-REP037-RESP03,REP-037,PRD-RESP-03,2025,Q4,280,52022
TGT-2025Q4-REP037-CARD03,REP-037,PRD-CARD-03,2025,Q4,58,31003
TGT-2025Q4-REP037-CARD01,REP-037,PRD-CARD-01,2025,Q4,387,106880
TGT-2025Q4-REP037-DIAB03,REP-037,PRD-DIAB-03,2025,Q4,10,9248
TGT-2025Q4-REP037-DIAB01,REP-037,PRD-DIAB-01,2025,Q4,495,47337
TGT-2024Q1-REP038-RESP03,REP-038,PRD-RESP-03,2024,Q1,321,60197
TGT-2024Q1-REP038-CARD01,REP-038,PRD-CARD-01,2024,Q1,624,170500
TGT-2024Q1-REP038-CARD02,REP-038,PRD-CARD-02,2024,Q1,548,121558
TGT-2024Q1-REP038-CARD03,REP-038,PRD-CARD-03,2024,Q1,488,121943
TGT-2024Q1-REP038-GI03,REP-038,PRD-GI-03,2024,Q1,354,42827
TGT-2024Q1-REP038-DIAB02,REP-038,PRD-DIAB-02,2024,Q1,598,225869
TGT-2024Q2-REP038-RESP03,REP-038,PRD-RESP-03,2024,Q2,321,60197
TGT-2024Q2-REP038-CARD01,REP-038,PRD-CARD-01,2024,Q2,624,170500
TGT-2024Q2-REP038-CARD02,REP-038,PRD-CARD-02,2024,Q2,548,121558
TGT-2024Q2-REP038-CARD03,REP-038,PRD-CARD-03,2024,Q2,488,121943
TGT-2024Q2-REP038-GI03,REP-038,PRD-GI-03,2024,Q2,354,42827
TGT-2024Q2-REP038-DIAB02,REP-038,PRD-DIAB-02,2024,Q2,598,225869
TGT-2024Q3-REP038-RESP03,REP-038,PRD-RESP-03,2024,Q3,321,60197
TGT-2024Q3-REP038-CARD01,REP-038,PRD-CARD-01,2024,Q3,624,170500
TGT-2024Q3-REP038-CARD02,REP-038,PRD-CARD-02,2024,Q3,548,121558
TGT-2024Q3-REP038-CARD03,REP-038,PRD-CARD-03,2024,Q3,488,121943
TGT-2024Q3-REP038-GI03,REP-038,PRD-GI-03,2024,Q3,354,42827
TGT-2024Q3-REP038-DIAB02,REP-038,PRD-DIAB-02,2024,Q3,598,225869
TGT-2024Q4-REP038-RESP03,REP-038,PRD-RESP-03,2024,Q4,321,60197
TGT-2024Q4-REP038-CARD01,REP-038,PRD-CARD-01,2024,Q4,624,170500
TGT-2024Q4-REP038-CARD02,REP-038,PRD-CARD-02,2024,Q4,548,121558
TGT-2024Q4-REP038-CARD03,REP-038,PRD-CARD-03,2024,Q4,488,121943
TGT-2024Q4-REP038-GI03,REP-038,PRD-GI-03,2024,Q4,354,42827
TGT-2024Q4-REP038-DIAB02,REP-038,PRD-DIAB-02,2024,Q4,598,225869
TGT-2025Q1-REP038-RESP03,REP-038,PRD-RESP-03,2025,Q1,258,48059
TGT-2025Q1-REP038-CARD01,REP-038,PRD-CARD-01,2025,Q1,355,97004
TGT-2025Q1-REP038-CARD02,REP-038,PRD-CARD-02,2025,Q1,369,81272
TGT-2025Q1-REP038-CARD03,REP-038,PRD-CARD-03,2025,Q1,86,46250
TGT-2025Q1-REP038-GI03,REP-038,PRD-GI-03,2025,Q1,10,4151
TGT-2025Q1-REP038-DIAB02,REP-038,PRD-DIAB-02,2025,Q1,447,169625
TGT-2025Q2-REP038-RESP03,REP-038,PRD-RESP-03,2025,Q2,258,48059
TGT-2025Q2-REP038-CARD01,REP-038,PRD-CARD-01,2025,Q2,355,97004
TGT-2025Q2-REP038-CARD02,REP-038,PRD-CARD-02,2025,Q2,369,81272
TGT-2025Q2-REP038-CARD03,REP-038,PRD-CARD-03,2025,Q2,86,46250
TGT-2025Q2-REP038-GI03,REP-038,PRD-GI-03,2025,Q2,10,4151
TGT-2025Q2-REP038-DIAB02,REP-038,PRD-DIAB-02,2025,Q2,447,169625
TGT-2025Q3-REP038-RESP03,REP-038,PRD-RESP-03,2025,Q3,258,48059
TGT-2025Q3-REP038-CARD01,REP-038,PRD-CARD-01,2025,Q3,355,97004
TGT-2025Q3-REP038-CARD02,REP-038,PRD-CARD-02,2025,Q3,369,81272
TGT-2025Q3-REP038-CARD03,REP-038,PRD-CARD-03,2025,Q3,86,46250
TGT-2025Q3-REP038-GI03,REP-038,PRD-GI-03,2025,Q3,10,4151
TGT-2025Q3-REP038-DIAB02,REP-038,PRD-DIAB-02,2025,Q3,447,169625
TGT-2025Q4-REP038-RESP03,REP-038,PRD-RESP-03,2025,Q4,258,48059
TGT-2025Q4-REP038-CARD01,REP-038,PRD-CARD-01,2025,Q4,355,97004
TGT-2025Q4-REP038-CARD02,REP-038,PRD-CARD-02,2025,Q4,369,81272
TGT-2025Q4-REP038-CARD03,REP-038,PRD-CARD-03,2025,Q4,86,46250
TGT-2025Q4-REP038-GI03,REP-038,PRD-GI-03,2025,Q4,10,4151
TGT-2025Q4-REP038-DIAB02,REP-038,PRD-DIAB-02,2025,Q4,447,169625
TGT-2024Q1-REP039-RESP01,REP-039,PRD-RESP-01,2024,Q1,386,46027
TGT-2024Q1-REP039-RESP02,REP-039,PRD-RESP-02,2024,Q1,325,82414
TGT-2024Q1-REP039-CARD02,REP-039,PRD-CARD-02,2024,Q1,536,119428
TGT-2024Q1-REP039-RESP03,REP-039,PRD-RESP-03,2024,Q1,370,69506
TGT-2024Q1-REP039-DIAB02,REP-039,PRD-DIAB-02,2024,Q1,445,169865
TGT-2024Q1-REP039-GI02,REP-039,PRD-GI-02,2024,Q1,476,82484
TGT-2024Q2-REP039-RESP01,REP-039,PRD-RESP-01,2024,Q2,386,46027
TGT-2024Q2-REP039-RESP02,REP-039,PRD-RESP-02,2024,Q2,325,82414
TGT-2024Q2-REP039-CARD02,REP-039,PRD-CARD-02,2024,Q2,536,119428
TGT-2024Q2-REP039-RESP03,REP-039,PRD-RESP-03,2024,Q2,370,69506
TGT-2024Q2-REP039-DIAB02,REP-039,PRD-DIAB-02,2024,Q2,445,169865
TGT-2024Q2-REP039-GI02,REP-039,PRD-GI-02,2024,Q2,476,82484
TGT-2024Q3-REP039-RESP01,REP-039,PRD-RESP-01,2024,Q3,386,46027
TGT-2024Q3-REP039-RESP02,REP-039,PRD-RESP-02,2024,Q3,325,82414
TGT-2024Q3-REP039-CARD02,REP-039,PRD-CARD-02,2024,Q3,536,119428
TGT-2024Q3-REP039-RESP03,REP-039,PRD-RESP-03,2024,Q3,370,69506
TGT-2024Q3-REP039-DIAB02,REP-039,PRD-DIAB-02,2024,Q3,445,169865
TGT-2024Q3-REP039-GI02,REP-039,PRD-GI-02,2024,Q3,476,82484
TGT-2024Q4-REP039-RESP01,REP-039,PRD-RESP-01,2024,Q4,386,46027
TGT-2024Q4-REP039-RESP02,REP-039,PRD-RESP-02,2024,Q4,325,82414
TGT-2024Q4-REP039-CARD02,REP-039,PRD-CARD-02,2024,Q4,536,119428
TGT-2024Q4-REP039-RESP03,REP-039,PRD-RESP-03,2024,Q4,370,69506
TGT-2024Q4-REP039-DIAB02,REP-039,PRD-DIAB-02,2024,Q4,445,169865
TGT-2024Q4-REP039-GI02,REP-039,PRD-GI-02,2024,Q4,476,82484
TGT-2025Q1-REP039-RESP01,REP-039,PRD-RESP-01,2025,Q1,290,34364
TGT-2025Q1-REP039-RESP02,REP-039,PRD-RESP-02,2025,Q1,217,53971
TGT-2025Q1-REP039-CARD02,REP-039,PRD-CARD-02,2025,Q1,299,66720
TGT-2025Q1-REP039-RESP03,REP-039,PRD-RESP-03,2025,Q1,298,55490
TGT-2025Q1-REP039-DIAB02,REP-039,PRD-DIAB-02,2025,Q1,656,250088
TGT-2025Q1-REP039-GI02,REP-039,PRD-GI-02,2025,Q1,310,53660
TGT-2025Q2-REP039-RESP01,REP-039,PRD-RESP-01,2025,Q2,290,34364
TGT-2025Q2-REP039-RESP02,REP-039,PRD-RESP-02,2025,Q2,217,53971
TGT-2025Q2-REP039-CARD02,REP-039,PRD-CARD-02,2025,Q2,299,66720
TGT-2025Q2-REP039-RESP03,REP-039,PRD-RESP-03,2025,Q2,298,55490
TGT-2025Q2-REP039-DIAB02,REP-039,PRD-DIAB-02,2025,Q2,656,250088
TGT-2025Q2-REP039-GI02,REP-039,PRD-GI-02,2025,Q2,310,53660
TGT-2025Q3-REP039-RESP01,REP-039,PRD-RESP-01,2025,Q3,290,34364
TGT-2025Q3-REP039-RESP02,REP-039,PRD-RESP-02,2025,Q3,217,53971
TGT-2025Q3-REP039-CARD02,REP-039,PRD-CARD-02,2025,Q3,299,66720
TGT-2025Q3-REP039-RESP03,REP-039,PRD-RESP-03,2025,Q3,298,55490
TGT-2025Q3-REP039-DIAB02,REP-039,PRD-DIAB-02,2025,Q3,656,250088
TGT-2025Q3-REP039-GI02,REP-039,PRD-GI-02,2025,Q3,310,53660
TGT-2025Q4-REP039-RESP01,REP-039,PRD-RESP-01,2025,Q4,290,34364
TGT-2025Q4-REP039-RESP02,REP-039,PRD-RESP-02,2025,Q4,217,53971
TGT-2025Q4-REP039-CARD02,REP-039,PRD-CARD-02,2025,Q4,299,66720
TGT-2025Q4-REP039-RESP03,REP-039,PRD-RESP-03,2025,Q4,298,55490
TGT-2025Q4-REP039-DIAB02,REP-039,PRD-DIAB-02,2025,Q4,656,250088
TGT-2025Q4-REP039-GI02,REP-039,PRD-GI-02,2025,Q4,310,53660
TGT-2024Q1-REP040-CARD01,REP-040,PRD-CARD-01,2024,Q1,505,137716
TGT-2024Q1-REP040-RESP01,REP-040,PRD-RESP-01,2024,Q1,327,38302
TGT-2024Q1-REP040-CARD03,REP-040,PRD-CARD-03,2024,Q1,473,118171
TGT-2024Q1-REP040-RESP03,REP-040,PRD-RESP-03,2024,Q1,311,58336
TGT-2024Q1-REP040-DIAB02,REP-040,PRD-DIAB-02,2024,Q1,606,229928
TGT-2024Q1-REP040-GI01,REP-040,PRD-GI-01,2024,Q1,329,23192
TGT-2024Q2-REP040-CARD01,REP-040,PRD-CARD-01,2024,Q2,505,137716
TGT-2024Q2-REP040-RESP01,REP-040,PRD-RESP-01,2024,Q2,327,38302
TGT-2024Q2-REP040-CARD03,REP-040,PRD-CARD-03,2024,Q2,473,118171
TGT-2024Q2-REP040-RESP03,REP-040,PRD-RESP-03,2024,Q2,311,58336
TGT-2024Q2-REP040-DIAB02,REP-040,PRD-DIAB-02,2024,Q2,606,229928
TGT-2024Q2-REP040-GI01,REP-040,PRD-GI-01,2024,Q2,329,23192
TGT-2024Q3-REP040-CARD01,REP-040,PRD-CARD-01,2024,Q3,505,137716
TGT-2024Q3-REP040-RESP01,REP-040,PRD-RESP-01,2024,Q3,327,38302
TGT-2024Q3-REP040-CARD03,REP-040,PRD-CARD-03,2024,Q3,473,118171
TGT-2024Q3-REP040-RESP03,REP-040,PRD-RESP-03,2024,Q3,311,58336
TGT-2024Q3-REP040-DIAB02,REP-040,PRD-DIAB-02,2024,Q3,606,229928
TGT-2024Q3-REP040-GI01,REP-040,PRD-GI-01,2024,Q3,329,23192
TGT-2024Q4-REP040-CARD01,REP-040,PRD-CARD-01,2024,Q4,505,137716
TGT-2024Q4-REP040-RESP01,REP-040,PRD-RESP-01,2024,Q4,327,38302
TGT-2024Q4-REP040-CARD03,REP-040,PRD-CARD-03,2024,Q4,473,118171
TGT-2024Q4-REP040-RESP03,REP-040,PRD-RESP-03,2024,Q4,311,58336
TGT-2024Q4-REP040-DIAB02,REP-040,PRD-DIAB-02,2024,Q4,606,229928
TGT-2024Q4-REP040-GI01,REP-040,PRD-GI-01,2024,Q4,329,23192
TGT-2025Q1-REP040-CARD01,REP-040,PRD-CARD-01,2025,Q1,397,109904
TGT-2025Q1-REP040-RESP01,REP-040,PRD-RESP-01,2025,Q1,291,34364
TGT-2025Q1-REP040-CARD03,REP-040,PRD-CARD-03,2025,Q1,79,43184
TGT-2025Q1-REP040-RESP03,REP-040,PRD-RESP-03,2025,Q1,250,46572
TGT-2025Q1-REP040-DIAB02,REP-040,PRD-DIAB-02,2025,Q1,465,174818
TGT-2025Q1-REP040-GI01,REP-040,PRD-GI-01,2025,Q1,224,15743
TGT-2025Q2-REP040-CARD01,REP-040,PRD-CARD-01,2025,Q2,397,109904
TGT-2025Q2-REP040-RESP01,REP-040,PRD-RESP-01,2025,Q2,291,34364
TGT-2025Q2-REP040-CARD03,REP-040,PRD-CARD-03,2025,Q2,79,43184
TGT-2025Q2-REP040-RESP03,REP-040,PRD-RESP-03,2025,Q2,250,46572
TGT-2025Q2-REP040-DIAB02,REP-040,PRD-DIAB-02,2025,Q2,465,174818
TGT-2025Q2-REP040-GI01,REP-040,PRD-GI-01,2025,Q2,224,15743
TGT-2025Q3-REP040-CARD01,REP-040,PRD-CARD-01,2025,Q3,397,109904
TGT-2025Q3-REP040-RESP01,REP-040,PRD-RESP-01,2025,Q3,291,34364
TGT-2025Q3-REP040-CARD03,REP-040,PRD-CARD-03,2025,Q3,79,43184
TGT-2025Q3-REP040-RESP03,REP-040,PRD-RESP-03,2025,Q3,250,46572
TGT-2025Q3-REP040-DIAB02,REP-040,PRD-DIAB-02,2025,Q3,465,174818
TGT-2025Q3-REP040-GI01,REP-040,PRD-GI-01,2025,Q3,224,15743
TGT-2025Q4-REP040-CARD01,REP-040,PRD-CARD-01,2025,Q4,397,109904
TGT-2025Q4-REP040-RESP01,REP-040,PRD-RESP-01,2025,Q4,291,34364
TGT-2025Q4-REP040-CARD03,REP-040,PRD-CARD-03,2025,Q4,79,43184
TGT-2025Q4-REP040-RESP03,REP-040,PRD-RESP-03,2025,Q4,250,46572
TGT-2025Q4-REP040-DIAB02,REP-040,PRD-DIAB-02,2025,Q4,465,174818
TGT-2025Q4-REP040-GI01,REP-040,PRD-GI-01,2025,Q4,224,15743
TGT-2024Q1-REP041-RESP02,REP-041,PRD-RESP-02,2024,Q1,166,41987
TGT-2024Q1-REP041-CARD01,REP-041,PRD-CARD-01,2024,Q1,358,100338
TGT-2024Q1-REP041-RESP03,REP-041,PRD-RESP-03,2024,Q1,351,65783
TGT-2024Q1-REP041-RESP01,REP-041,PRD-RESP-01,2024,Q1,153,18220
TGT-2024Q1-REP041-DIAB03,REP-041,PRD-DIAB-03,2024,Q1,546,129764
TGT-2024Q1-REP041-DIAB02,REP-041,PRD-DIAB-02,2024,Q1,331,125293
TGT-2024Q2-REP041-RESP02,REP-041,PRD-RESP-02,2024,Q2,166,41987
TGT-2024Q2-REP041-CARD01,REP-041,PRD-CARD-01,2024,Q2,358,100338
TGT-2024Q2-REP041-RESP03,REP-041,PRD-RESP-03,2024,Q2,351,65783
TGT-2024Q2-REP041-RESP01,REP-041,PRD-RESP-01,2024,Q2,153,18220
TGT-2024Q2-REP041-DIAB03,REP-041,PRD-DIAB-03,2024,Q2,546,129764
TGT-2024Q2-REP041-DIAB02,REP-041,PRD-DIAB-02,2024,Q2,331,125293
TGT-2024Q3-REP041-RESP02,REP-041,PRD-RESP-02,2024,Q3,166,41987
TGT-2024Q3-REP041-CARD01,REP-041,PRD-CARD-01,2024,Q3,358,100338
TGT-2024Q3-REP041-RESP03,REP-041,PRD-RESP-03,2024,Q3,351,65783
TGT-2024Q3-REP041-RESP01,REP-041,PRD-RESP-01,2024,Q3,153,18220
TGT-2024Q3-REP041-DIAB03,REP-041,PRD-DIAB-03,2024,Q3,546,129764
TGT-2024Q3-REP041-DIAB02,REP-041,PRD-DIAB-02,2024,Q3,331,125293
TGT-2024Q4-REP041-RESP02,REP-041,PRD-RESP-02,2024,Q4,166,41987
TGT-2024Q4-REP041-CARD01,REP-041,PRD-CARD-01,2024,Q4,358,100338
TGT-2024Q4-REP041-RESP03,REP-041,PRD-RESP-03,2024,Q4,351,65783
TGT-2024Q4-REP041-RESP01,REP-041,PRD-RESP-01,2024,Q4,153,18220
TGT-2024Q4-REP041-DIAB03,REP-041,PRD-DIAB-03,2024,Q4,546,129764
TGT-2024Q4-REP041-DIAB02,REP-041,PRD-DIAB-02,2024,Q4,331,125293
TGT-2025Q1-REP041-RESP02,REP-041,PRD-RESP-02,2025,Q1,347,87276
TGT-2025Q1-REP041-CARD01,REP-041,PRD-CARD-01,2025,Q1,591,164150
TGT-2025Q1-REP041-RESP03,REP-041,PRD-RESP-03,2025,Q1,282,52518
TGT-2025Q1-REP041-RESP01,REP-041,PRD-RESP-01,2025,Q1,330,39170
TGT-2025Q1-REP041-DIAB03,REP-041,PRD-DIAB-03,2025,Q1,16,15848
TGT-2025Q1-REP041-DIAB02,REP-041,PRD-DIAB-02,2025,Q1,298,114155
TGT-2025Q2-REP041-RESP02,REP-041,PRD-RESP-02,2025,Q2,347,87276
TGT-2025Q2-REP041-CARD01,REP-041,PRD-CARD-01,2025,Q2,591,164150
TGT-2025Q2-REP041-RESP03,REP-041,PRD-RESP-03,2025,Q2,282,52518
TGT-2025Q2-REP041-RESP01,REP-041,PRD-RESP-01,2025,Q2,330,39170
TGT-2025Q2-REP041-DIAB03,REP-041,PRD-DIAB-03,2025,Q2,16,15848
TGT-2025Q2-REP041-DIAB02,REP-041,PRD-DIAB-02,2025,Q2,298,114155
TGT-2025Q3-REP041-RESP02,REP-041,PRD-RESP-02,2025,Q3,347,87276
TGT-2025Q3-REP041-CARD01,REP-041,PRD-CARD-01,2025,Q3,591,164150
TGT-2025Q3-REP041-RESP03,REP-041,PRD-RESP-03,2025,Q3,282,52518
TGT-2025Q3-REP041-RESP01,REP-041,PRD-RESP-01,2025,Q3,330,39170
TGT-2025Q3-REP041-DIAB03,REP-041,PRD-DIAB-03,2025,Q3,16,15848
TGT-2025Q3-REP041-DIAB02,REP-041,PRD-DIAB-02,2025,Q3,298,114155
TGT-2024Q2-REP042-CARD02,REP-042,PRD-CARD-02,2024,Q2,569,142057
TGT-2024Q2-REP042-DIAB02,REP-042,PRD-DIAB-02,2024,Q2,582,138334
TGT-2024Q2-REP042-GI03,REP-042,PRD-GI-03,2024,Q2,413,49891
TGT-2024Q2-REP042-GI02,REP-042,PRD-GI-02,2024,Q2,413,49891
TGT-2024Q2-REP042-RESP02,REP-042,PRD-RESP-02,2024,Q2,374,70127
TGT-2024Q2-REP042-RESP03,REP-042,PRD-RESP-03,2024,Q2,374,70127
TGT-2024Q3-REP042-CARD02,REP-042,PRD-CARD-02,2024,Q3,569,142057
TGT-2024Q3-REP042-DIAB02,REP-042,PRD-DIAB-02,2024,Q3,582,138334
TGT-2024Q3-REP042-GI03,REP-042,PRD-GI-03,2024,Q3,413,49891
TGT-2024Q3-REP042-GI02,REP-042,PRD-GI-02,2024,Q3,413,49891
TGT-2024Q3-REP042-RESP02,REP-042,PRD-RESP-02,2024,Q3,374,70127
TGT-2024Q3-REP042-RESP03,REP-042,PRD-RESP-03,2024,Q3,374,70127
TGT-2024Q4-REP042-CARD02,REP-042,PRD-CARD-02,2024,Q4,569,142057
TGT-2024Q4-REP042-DIAB02,REP-042,PRD-DIAB-02,2024,Q4,582,138334
TGT-2024Q4-REP042-GI03,REP-042,PRD-GI-03,2024,Q4,413,49891
TGT-2024Q4-REP042-GI02,REP-042,PRD-GI-02,2024,Q4,413,49891
