invoice_id,distributor_id,rep_id,hcp_id,product_id,qty_packs,unit_price_inr,discount_pct,net_value_inr,invoice_date,channel
INV-20230415-008,DIST-027,REP-034,HCP-0683,PRD-RESP-01,21,127,0.04,2560,2023-04-15,Institution
INV-20230404-011,DIST-037,REP-015,HCP-0684,PRD-GI-02,43,187,0.06,7558,2023-04-04,Institution
INV-20230422-015,DIST-037,REP-044,HCP-0685,PRD-CARD-02,24,238,0.09,5197,2023-04-22,Hospital
INV-20230428-006,DIST-030,REP-044,HCP-0685,PRD-DIAB-02,21,408,0.11,7625,2023-04-28,Stockist
INV-20230408-018,DIST-020,REP-031,HCP-0699,PRD-DIAB-01,36,102,0.04,3525,2023-04-08,Hospital
INV-20230425-008,DIST-021,REP-019,HCP-0701,PRD-DIAB-01,45,102,0.11,4085,2023-04-25,Retail
INV-20230413-012,DIST-011,REP-045,HCP-0702,PRD-GI-01,60,76,0.05,4332,2023-04-13,Retail
INV-20230414-012,DIST-011,REP-034,HCP-0703,PRD-GI-02,33,187,0.06,5800,2023-04-14,Hospital
INV-20230411-010,DIST-013,REP-034,HCP-0703,PRD-DIAB-01,13,102,0.02,1299,2023-04-11,Institution
INV-20230414-013,DIST-030,REP-036,HCP-0705,PRD-RESP-02,31,272,0.06,7926,2023-04-14,Stockist
INV-20230426-006,DIST-008,REP-031,HCP-0707,PRD-DIAB-01,51,102,0.06,4889,2023-04-26,Institution
INV-20230418-010,DIST-033,REP-031,HCP-0707,PRD-RESP-02,46,272,0.07,11636,2023-04-18,Institution
INV-20230413-013,DIST-009,REP-031,HCP-0707,PRD-RESP-02,16,272,0.03,4221,2023-04-13,Stockist
INV-20230407-012,DIST-008,REP-025,HCP-0708,PRD-RESP-01,51,127,0.09,5894,2023-04-07,Retail
INV-20230422-016,DIST-019,REP-033,HCP-0709,PRD-GI-01,70,76,0.11,4734,2023-04-22,Hospital
INV-20230422-017,DIST-023,REP-033,HCP-0709,PRD-GI-01,35,76,0.05,2527,2023-04-22,Institution
INV-20230417-017,DIST-030,REP-033,HCP-0709,PRD-CARD-01,48,297,0.11,12687,2023-04-17,Stockist
INV-20230404-012,DIST-024,REP-049,HCP-0711,PRD-CARD-01,21,297,0.10,5613,2023-04-04,Institution
INV-20230414-014,DIST-015,REP-016,HCP-0720,PRD-GI-01,16,76,0.09,1106,2023-04-14,Stockist
INV-20230414-015,DIST-017,REP-017,HCP-0723,PRD-CARD-02,38,238,0.04,8682,2023-04-14,Retail
INV-20230413-014,DIST-016,REP-017,HCP-0723,PRD-RESP-01,32,127,0.04,3901,2023-04-13,Stockist
INV-20230411-011,DIST-007,REP-017,HCP-0723,PRD-DIAB-02,50,408,0.12,17952,2023-04-11,Hospital
INV-20230426-007,DIST-009,REP-018,HCP-0727,PRD-DIAB-02,99,408,0.04,38776,2023-04-26,Retail
INV-20230421-013,DIST-019,REP-018,HCP-0727,PRD-DIAB-01,43,102,0.03,4254,2023-04-21,Retail
INV-20230421-014,DIST-004,REP-018,HCP-0727,PRD-DIAB-02,128,408,0.10,47001,2023-04-21,Stockist
INV-20230406-012,DIST-028,REP-039,HCP-0736,PRD-GI-02,32,187,0.06,5624,2023-04-06,Hospital
INV-20230406-013,DIST-017,REP-048,HCP-0740,PRD-GI-01,72,76,0.10,4924,2023-04-06,Retail
INV-20230408-019,DIST-001,REP-044,HCP-0740,PRD-DIAB-02,10,408,0.11,3631,2023-04-08,Hospital
INV-20230410-008,DIST-009,REP-044,HCP-0740,PRD-DIAB-02,80,408,0.09,29702,2023-04-10,Hospital
INV-20230428-007,DIST-015,REP-028,HCP-0742,PRD-DIAB-01,16,102,0.05,1550,2023-04-28,Hospital
INV-20230418-011,DIST-037,REP-028,HCP-0746,PRD-DIAB-02,57,408,0.09,21162,2023-04-18,Stockist
INV-20230419-016,DIST-032,REP-028,HCP-0746,PRD-RESP-02,48,272,0.04,12533,2023-04-19,Institution
INV-20230427-010,DIST-039,REP-028,HCP-0746,PRD-GI-01,69,76,0.12,4614,2023-04-27,Hospital
INV-20230405-008,DIST-006,REP-015,HCP-0752,PRD-RESP-02,32,272,0.05,8268,2023-04-05,Institution
INV-20230425-009,DIST-023,REP-025,HCP-0754,PRD-CARD-02,37,238,0.08,8101,2023-04-25,Hospital
INV-20230426-008,DIST-009,REP-047,HCP-0760,PRD-RESP-02,84,272,0.04,21934,2023-04-26,Institution
INV-20230406-014,DIST-013,REP-019,HCP-0762,PRD-CARD-02,17,238,0.10,3641,2023-04-06,Stockist
INV-20230413-015,DIST-005,REP-027,HCP-0763,PRD-GI-01,55,76,0.07,3887,2023-04-13,Institution
INV-20230421-015,DIST-030,REP-027,HCP-0763,PRD-GI-02,43,187,0.06,7558,2023-04-21,Institution
INV-20230414-016,DIST-023,REP-027,HCP-0763,PRD-GI-01,41,76,0.06,2929,2023-04-14,Institution
INV-20230415-009,DIST-033,REP-028,HCP-0770,PRD-RESP-02,98,272,0.02,26122,2023-04-15,Stockist
INV-20230411-012,DIST-032,REP-028,HCP-0770,PRD-DIAB-02,34,408,0.07,12900,2023-04-11,Retail
INV-20230419-017,DIST-003,REP-040,HCP-0780,PRD-DIAB-01,20,102,0.07,1897,2023-04-19,Retail
INV-20230415-010,DIST-020,REP-040,HCP-0780,PRD-DIAB-01,56,102,0.03,5540,2023-04-15,Stockist
INV-20230415-011,DIST-020,REP-040,HCP-0780,PRD-CARD-01,28,297,0.07,7733,2023-04-15,Institution
INV-20230414-017,DIST-005,REP-050,HCP-0781,PRD-RESP-02,29,272,0.07,7335,2023-04-14,Stockist
INV-20230404-013,DIST-004,REP-050,HCP-0781,PRD-DIAB-02,34,408,0.07,12900,2023-04-04,Institution
INV-20230411-013,DIST-011,REP-050,HCP-0781,PRD-DIAB-01,15,102,0.05,1453,2023-04-11,Hospital
INV-20230405-009,DIST-033,REP-015,HCP-0787,PRD-RESP-01,41,127,0.03,5050,2023-04-05,Hospital
INV-20230420-009,DIST-019,REP-017,HCP-0789,PRD-DIAB-02,47,408,0.06,18025,2023-04-20,Retail
INV-20230426-009,DIST-008,REP-049,HCP-0795,PRD-GI-02,42,187,0.08,7225,2023-04-26,Stockist
INV-20230422-018,DIST-033,REP-031,HCP-0805,PRD-DIAB-02,73,408,0.03,28890,2023-04-22,Stockist
INV-20230424-007,DIST-019,REP-031,HCP-0805,PRD-CARD-02,47,238,0.04,10738,2023-04-24,Stockist
INV-20230427-011,DIST-020,REP-031,HCP-0805,PRD-RESP-02,57,272,0.07,14418,2023-04-27,Retail
INV-20230406-015,DIST-017,REP-018,HCP-0806,PRD-RESP-02,39,272,0.09,9653,2023-04-06,Retail
INV-20230405-010,DIST-005,REP-015,HCP-0815,PRD-DIAB-02,5,408,0.04,1958,2023-04-05,Stockist
INV-20230405-011,DIST-028,REP-036,HCP-0818,PRD-GI-01,66,76,0.05,4765,2023-04-05,Stockist
INV-20230417-018,DIST-036,REP-046,HCP-0818,PRD-GI-01,75,76,0.08,5244,2023-04-17,Institution
INV-20230415-012,DIST-028,REP-025,HCP-0823,PRD-DIAB-02,18,408,0.07,6829,2023-04-15,Retail
INV-20230408-020,DIST-001,REP-043,HCP-0826,PRD-GI-01,73,76,0.03,5381,2023-04-08,Stockist
INV-20230410-009,DIST-025,REP-050,HCP-0826,PRD-GI-02,60,187,0.08,10322,2023-04-10,Retail
INV-20230405-012,DIST-006,REP-050,HCP-0827,PRD-CARD-01,51,297,0.07,14086,2023-04-05,Stockist
INV-20230421-016,DIST-030,REP-039,HCP-0828,PRD-DIAB-02,49,408,0.03,19392,2023-04-21,Hospital
INV-20230417-019,DIST-029,REP-039,HCP-0828,PRD-DIAB-01,71,102,0.09,6590,2023-04-17,Hospital
INV-20230412-010,DIST-032,REP-050,HCP-0841,PRD-CARD-01,12,297,0.11,3171,2023-04-12,Stockist
INV-20230422-019,DIST-035,REP-049,HCP-0842,PRD-DIAB-01,61,102,0.07,5786,2023-04-22,Retail
INV-20230407-013,DIST-006,REP-034,HCP-0842,PRD-RESP-02,76,272,0.07,19224,2023-04-07,Hospital
INV-20230422-020,DIST-005,REP-028,HCP-0855,PRD-DIAB-01,23,102,0.08,2158,2023-04-22,Hospital
INV-20230418-012,DIST-004,REP-043,HCP-0859,PRD-RESP-02,43,272,0.12,10292,2023-04-18,Retail
INV-20230425-010,DIST-010,REP-028,HCP-0861,PRD-GI-02,78,187,0.04,14002,2023-04-25,Stockist
INV-20230419-018,DIST-038,REP-031,HCP-0862,PRD-RESP-02,31,272,0.07,7841,2023-04-19,Retail
INV-20230417-020,DIST-006,REP-033,HCP-0866,PRD-RESP-01,54,127,0.08,6309,2023-04-17,Retail
INV-20230407-014,DIST-027,REP-033,HCP-0866,PRD-RESP-02,10,272,0.03,2638,2023-04-07,Institution
INV-20230410-010,DIST-001,REP-031,HCP-0868,PRD-CARD-01,47,297,0.06,13121,2023-04-10,Institution
INV-20230415-013,DIST-023,REP-031,HCP-0868,PRD-DIAB-01,82,102,0.11,7443,2023-04-15,Stockist
INV-20230413-016,DIST-031,REP-047,HCP-0882,PRD-GI-01,54,76,0.04,3939,2023-04-13,Retail
INV-20230415-014,DIST-030,REP-040,HCP-0884,PRD-DIAB-01,69,102,0.05,6686,2023-04-15,Retail
INV-20230424-008,DIST-039,REP-016,HCP-0892,PRD-CARD-02,50,238,0.04,11424,2023-04-24,Retail
INV-20230427-012,DIST-012,REP-016,HCP-0892,PRD-DIAB-02,31,408,0.05,12015,2023-04-27,Hospital
INV-20230415-015,DIST-020,REP-049,HCP-0893,PRD-GI-01,74,76,0.10,5061,2023-04-15,Hospital
INV-20230404-014,DIST-010,REP-049,HCP-0894,PRD-DIAB-01,15,102,0.03,1484,2023-04-04,Retail
INV-20230411-014,DIST-021,REP-049,HCP-0894,PRD-DIAB-02,26,408,0.08,9759,2023-04-11,Retail
INV-20230421-017,DIST-014,REP-049,HCP-0894,PRD-DIAB-01,34,102,0.03,3363,2023-04-21,Retail
INV-20230425-011,DIST-020,REP-025,HCP-0897,PRD-GI-01,21,76,0.02,1564,2023-04-25,Stockist
INV-20230428-008,DIST-006,REP-034,HCP-0902,PRD-GI-02,91,187,0.10,15315,2023-04-28,Stockist
INV-20230411-015,DIST-017,REP-034,HCP-0905,PRD-RESP-01,53,127,0.06,6327,2023-04-11,Hospital
INV-20230420-010,DIST-036,REP-034,HCP-0905,PRD-CARD-02,20,238,0.08,4379,2023-04-20,Institution
INV-20230417-021,DIST-024,REP-035,HCP-0906,PRD-GI-02,20,187,0.09,3403,2023-04-17,Institution
INV-20230403-009,DIST-008,REP-035,HCP-0906,PRD-DIAB-01,24,102,0.10,2203,2023-04-03,Hospital
INV-20230415-016,DIST-021,REP-043,HCP-0910,PRD-GI-02,43,187,0.10,7236,2023-04-15,Retail
INV-20230405-013,DIST-022,REP-043,HCP-0910,PRD-GI-01,35,76,0.06,2500,2023-04-05,Stockist
INV-20230415-017,DIST-030,REP-048,HCP-0912,PRD-RESP-02,75,272,0.10,18360,2023-04-15,Stockist
INV-20230427-013,DIST-028,REP-048,HCP-0912,PRD-GI-01,86,76,0.06,6143,2023-04-27,Stockist
INV-20230401-007,DIST-016,REP-035,HCP-0915,PRD-CARD-02,41,238,0.09,8879,2023-04-01,Stockist
INV-20230421-018,DIST-037,REP-040,HCP-0917,PRD-CARD-01,36,297,0.05,10157,2023-04-21,Stockist
INV-20230406-016,DIST-002,REP-025,HCP-0919,PRD-DIAB-02,61,408,0.03,24141,2023-04-06,Stockist
INV-20230401-008,DIST-011,REP-050,HCP-0926,PRD-RESP-02,68,272,0.05,17571,2023-04-01,Retail
INV-20230408-021,DIST-024,REP-015,HCP-0928,PRD-DIAB-02,43,408,0.02,17193,2023-04-08,Stockist
INV-20230426-010,DIST-014,REP-049,HCP-0931,PRD-CARD-02,56,238,0.07,12395,2023-04-26,Retail
INV-20230414-018,DIST-008,REP-049,HCP-0931,PRD-DIAB-01,46,102,0.07,4363,2023-04-14,Stockist
INV-20230411-016,DIST-018,REP-035,HCP-0931,PRD-GI-01,38,76,0.02,2830,2023-04-11,Hospital
INV-20230421-019,DIST-036,REP-018,HCP-0932,PRD-CARD-01,95,297,0.07,26239,2023-04-21,Stockist
INV-20230415-018,DIST-037,REP-034,HCP-0932,PRD-CARD-01,59,297,0.06,16471,2023-04-15,Retail
INV-20230404-015,DIST-003,REP-040,HCP-0937,PRD-DIAB-01,32,102,0.09,2970,2023-04-04,Retail
INV-20230413-017,DIST-015,REP-034,HCP-0937,PRD-CARD-02,87,238,0.11,18428,2023-04-13,Stockist
INV-20230410-011,DIST-015,REP-034,HCP-0938,PRD-DIAB-01,9,102,0.08,844,2023-04-10,Retail
INV-20230421-020,DIST-024,REP-034,HCP-0938,PRD-CARD-02,11,238,0.11,2330,2023-04-21,Retail
INV-20230419-019,DIST-023,REP-039,HCP-0941,PRD-RESP-01,26,127,0.05,3136,2023-04-19,Hospital
INV-20230411-017,DIST-021,REP-050,HCP-0942,PRD-GI-02,23,187,0.04,4128,2023-04-11,Stockist
INV-20230415-019,DIST-003,REP-050,HCP-0942,PRD-DIAB-01,33,102,0.06,3164,2023-04-15,Stockist
INV-20230414-019,DIST-020,REP-050,HCP-0942,PRD-CARD-02,6,238,0.03,1385,2023-04-14,Hospital
INV-20230411-018,DIST-025,REP-050,HCP-0943,PRD-CARD-01,66,297,0.09,17837,2023-04-11,Institution
INV-20230418-013,DIST-009,REP-050,HCP-0943,PRD-CARD-01,85,297,0.06,23730,2023-04-18,Institution
INV-20230419-020,DIST-019,REP-036,HCP-0944,PRD-DIAB-01,40,102,0.11,3631,2023-04-19,Retail
INV-20230421-021,DIST-029,REP-048,HCP-0948,PRD-CARD-02,52,238,0.07,11509,2023-04-21,Stockist
INV-20230418-014,DIST-003,REP-017,HCP-0948,PRD-GI-01,43,76,0.04,3137,2023-04-18,Retail
INV-20230426-011,DIST-016,REP-015,HCP-0959,PRD-DIAB-01,33,102,0.12,2962,2023-04-26,Hospital
INV-20230413-018,DIST-015,REP-045,HCP-0989,PRD-DIAB-01,38,102,0.02,3798,2023-04-13,Institution
INV-20230401-009,DIST-023,REP-045,HCP-0989,PRD-CARD-02,35,238,0.03,8080,2023-04-01,Retail
INV-20230424-009,DIST-037,REP-038,HCP-0995,PRD-GI-02,28,187,0.11,4660,2023-04-24,Stockist
INV-20230425-012,DIST-002,REP-038,HCP-0995,PRD-CARD-02,34,238,0.10,7282,2023-04-25,Retail
INV-20230408-022,DIST-022,REP-016,HCP-0996,PRD-RESP-01,31,127,0.11,3503,2023-04-08,Hospital
INV-20230415-020,DIST-005,REP-016,HCP-0996,PRD-GI-01,24,76,0.07,1696,2023-04-15,Retail
INV-20230418-015,DIST-004,REP-016,HCP-0996,PRD-GI-01,38,76,0.07,2685,2023-04-18,Stockist
INV-20230426-012,DIST-002,REP-045,HCP-0997,PRD-CARD-01,64,297,0.08,17487,2023-04-26,Retail
INV-20230406-017,DIST-029,REP-033,HCP-1001,PRD-DIAB-02,15,408,0.04,5875,2023-04-06,Hospital
INV-20230418-016,DIST-033,REP-038,HCP-1009,PRD-DIAB-02,10,408,0.12,3590,2023-04-18,Retail
INV-20230419-021,DIST-028,REP-046,HCP-1009,PRD-DIAB-01,70,102,0.03,6925,2023-04-19,Stockist
INV-20230421-022,DIST-029,REP-045,HCP-1016,PRD-DIAB-02,26,408,0.08,9759,2023-04-21,Institution
INV-20230429-003,DIST-039,REP-045,HCP-1018,PRD-RESP-01,37,127,0.05,4464,2023-04-29,Stockist
INV-20230421-023,DIST-033,REP-045,HCP-1018,PRD-CARD-02,92,238,0.09,19925,2023-04-21,Stockist
INV-20230401-010,DIST-021,REP-016,HCP-1022,PRD-RESP-02,92,272,0.12,22021,2023-04-01,Stockist
INV-20230417-022,DIST-017,REP-016,HCP-1022,PRD-CARD-01,85,297,0.04,24235,2023-04-17,Retail
INV-20230420-011,DIST-019,REP-016,HCP-1022,PRD-GI-01,64,76,0.09,4426,2023-04-20,Retail
INV-20230408-023,DIST-010,REP-035,HCP-1023,PRD-CARD-02,5,238,0.10,1071,2023-04-08,Stockist
INV-20230413-019,DIST-010,REP-035,HCP-1023,PRD-CARD-02,44,238,0.08,9634,2023-04-13,Stockist
INV-20230429-004,DIST-011,REP-025,HCP-1027,PRD-CARD-02,41,238,0.06,9172,2023-04-29,Stockist
INV-20230419-022,DIST-010,REP-028,HCP-1031,PRD-CARD-02,48,238,0.09,10395,2023-04-19,Hospital
INV-20230418-017,DIST-033,REP-033,HCP-1032,PRD-CARD-02,77,238,0.10,16493,2023-04-18,Stockist
INV-20230413-020,DIST-013,REP-048,HCP-1034,PRD-DIAB-01,100,102,0.11,9078,2023-04-13,Hospital
INV-20230411-019,DIST-037,REP-048,HCP-1034,PRD-DIAB-01,90,102,0.11,8170,2023-04-11,Hospital
INV-20230429-005,DIST-003,REP-048,HCP-1034,PRD-RESP-02,63,272,0.05,16279,2023-04-29,Hospital
INV-20230422-021,DIST-037,REP-047,HCP-1047,PRD-GI-01,38,76,0.05,2743,2023-04-22,Stockist
INV-20230414-020,DIST-007,REP-047,HCP-1047,PRD-DIAB-01,16,102,0.06,1534,2023-04-14,Stockist
INV-20230408-024,DIST-011,REP-043,HCP-1054,PRD-RESP-01,27,127,0.10,3086,2023-04-08,Hospital
INV-20230414-021,DIST-001,REP-036,HCP-1055,PRD-GI-02,81,187,0.10,13632,2023-04-14,Institution
INV-20230414-022,DIST-001,REP-016,HCP-1057,PRD-RESP-02,33,272,0.02,8796,2023-04-14,Retail
INV-20230418-018,DIST-010,REP-021,HCP-1067,PRD-CARD-02,31,238,0.12,6492,2023-04-18,Institution
INV-20230413-021,DIST-004,REP-021,HCP-1067,PRD-DIAB-02,59,408,0.04,23109,2023-04-13,Institution
INV-20230412-011,DIST-037,REP-047,HCP-1072,PRD-RESP-01,72,127,0.03,8869,2023-04-12,Retail
INV-20230414-023,DIST-012,REP-034,HCP-1073,PRD-GI-02,78,187,0.10,13127,2023-04-14,Retail
INV-20230411-020,DIST-012,REP-045,HCP-1080,PRD-RESP-02,72,272,0.12,17233,2023-04-11,Retail
INV-20230425-013,DIST-022,REP-016,HCP-1083,PRD-CARD-02,25,238,0.04,5712,2023-04-25,Institution
INV-20230425-014,DIST-016,REP-016,HCP-1083,PRD-GI-01,19,76,0.11,1285,2023-04-25,Hospital
INV-20230428-009,DIST-002,REP-016,HCP-1083,PRD-CARD-01,31,297,0.06,8654,2023-04-28,Stockist
INV-20230411-021,DIST-002,REP-035,HCP-1086,PRD-GI-01,76,76,0.03,5602,2023-04-11,Institution
INV-20230417-023,DIST-034,REP-034,HCP-1090,PRD-GI-01,40,76,0.10,2736,2023-04-17,Stockist
INV-20230429-006,DIST-039,REP-034,HCP-1090,PRD-CARD-01,48,297,0.05,13543,2023-04-29,Hospital
INV-20230429-007,DIST-001,REP-034,HCP-1090,PRD-CARD-02,30,238,0.02,6997,2023-04-29,Stockist
INV-20230419-023,DIST-007,REP-036,HCP-1094,PRD-CARD-02,16,238,0.08,3503,2023-04-19,Stockist
INV-20230406-018,DIST-024,REP-036,HCP-1094,PRD-CARD-01,43,297,0.04,12260,2023-04-06,Hospital
INV-20230417-024,DIST-019,REP-018,HCP-1095,PRD-CARD-01,30,297,0.03,8642,2023-04-17,Retail
INV-20230420-012,DIST-009,REP-021,HCP-1097,PRD-DIAB-01,34,102,0.06,3259,2023-04-20,Retail
INV-20230404-016,DIST-020,REP-044,HCP-1103,PRD-CARD-02,72,238,0.02,16793,2023-04-04,Institution
INV-20230417-025,DIST-021,REP-039,HCP-1106,PRD-CARD-01,88,297,0.10,23522,2023-04-17,Stockist
INV-20230422-022,DIST-022,REP-044,HCP-1110,PRD-RESP-02,67,272,0.06,17130,2023-04-22,Retail
INV-20230418-019,DIST-037,REP-018,HCP-1112,PRD-DIAB-02,88,408,0.06,33749,2023-04-18,Stockist
INV-20230405-014,DIST-038,REP-019,HCP-1128,PRD-GI-01,24,76,0.06,1714,2023-04-05,Retail
INV-20230405-015,DIST-026,REP-019,HCP-1128,PRD-CARD-01,21,297,0.12,5488,2023-04-05,Stockist
INV-20230406-019,DIST-027,REP-017,HCP-1142,PRD-DIAB-02,77,408,0.05,29845,2023-04-06,Institution
INV-20230424-010,DIST-032,REP-043,HCP-1148,PRD-GI-02,52,187,0.06,9140,2023-04-24,Stockist
INV-20230429-008,DIST-029,REP-043,HCP-1148,PRD-GI-02,84,187,0.11,13980,2023-04-29,Stockist
INV-20230410-012,DIST-033,REP-048,HCP-1150,PRD-CARD-02,63,238,0.05,14244,2023-04-10,Hospital
INV-20230425-015,DIST-013,REP-048,HCP-1150,PRD-RESP-01,84,127,0.07,9921,2023-04-25,Retail
INV-20230414-024,DIST-005,REP-045,HCP-1158,PRD-CARD-01,72,297,0.03,20742,2023-04-14,Stockist
INV-20230420-013,DIST-003,REP-045,HCP-1158,PRD-CARD-02,41,238,0.11,8684,2023-04-20,Stockist
INV-20230405-016,DIST-025,REP-027,HCP-1164,PRD-RESP-01,20,127,0.02,2489,2023-04-05,Stockist
INV-20230418-020,DIST-028,REP-049,HCP-1166,PRD-DIAB-02,39,408,0.08,14639,2023-04-18,Institution
INV-20230424-011,DIST-026,REP-049,HCP-1166,PRD-DIAB-02,36,408,0.11,13072,2023-04-24,Retail
INV-20230419-024,DIST-001,REP-043,HCP-1181,PRD-GI-02,39,187,0.09,6636,2023-04-19,Stockist
INV-20230418-021,DIST-035,REP-018,HCP-1181,PRD-CARD-02,75,238,0.06,16779,2023-04-18,Hospital
INV-20230422-023,DIST-039,REP-019,HCP-1184,PRD-GI-02,87,187,0.12,14316,2023-04-22,Stockist
INV-20230413-022,DIST-031,REP-044,HCP-1196,PRD-DIAB-02,21,408,0.06,8053,2023-04-13,Stockist
INV-20230426-013,DIST-003,REP-044,HCP-1196,PRD-RESP-02,6,272,0.03,1583,2023-04-26,Stockist
INV-20230428-010,DIST-026,REP-038,HCP-1199,PRD-GI-02,79,187,0.10,13295,2023-04-28,Retail
INV-20230426-014,DIST-020,REP-028,HCP-1214,PRD-GI-01,45,76,0.09,3112,2023-04-26,Retail
INV-20230415-021,DIST-033,REP-028,HCP-1214,PRD-GI-01,21,76,0.03,1548,2023-04-15,Hospital
INV-20230407-015,DIST-039,REP-028,HCP-1214,PRD-GI-01,39,76,0.12,2608,2023-04-07,Retail
INV-20230420-014,DIST-006,REP-017,HCP-1223,PRD-DIAB-02,33,408,0.12,11848,2023-04-20,Stockist
INV-20230424-012,DIST-001,REP-027,HCP-1230,PRD-GI-01,57,76,0.06,4072,2023-04-24,Retail
INV-20230420-015,DIST-036,REP-027,HCP-1230,PRD-CARD-01,71,297,0.09,19189,2023-04-20,Hospital
INV-20230411-022,DIST-005,REP-040,HCP-1234,PRD-CARD-02,49,238,0.11,10379,2023-04-11,Retail
INV-20230418-022,DIST-016,REP-039,HCP-1235,PRD-DIAB-02,16,408,0.03,6332,2023-04-18,Institution
INV-20230410-013,DIST-026,REP-039,HCP-1235,PRD-CARD-02,34,238,0.06,7606,2023-04-10,Stockist
INV-20230407-016,DIST-029,REP-039,HCP-1235,PRD-DIAB-01,33,102,0.07,3130,2023-04-07,Retail
INV-20230403-010,DIST-003,REP-039,HCP-1235,PRD-CARD-01,5,297,0.08,1366,2023-04-03,Institution
INV-20230410-014,DIST-009,REP-040,HCP-1236,PRD-CARD-02,15,238,0.05,3391,2023-04-10,Stockist
INV-20230418-023,DIST-035,REP-040,HCP-1236,PRD-DIAB-02,21,408,0.09,7796,2023-04-18,Retail
INV-20230428-011,DIST-034,REP-040,HCP-1244,PRD-RESP-01,70,127,0.05,8445,2023-04-28,Retail
INV-20230420-016,DIST-024,REP-025,HCP-1248,PRD-DIAB-01,11,102,0.04,1077,2023-04-20,Retail
INV-20230419-025,DIST-010,REP-036,HCP-1249,PRD-DIAB-02,53,408,0.05,20542,2023-04-19,Stockist
INV-20230425-016,DIST-033,REP-036,HCP-1249,PRD-RESP-02,98,272,0.05,25323,2023-04-25,Retail
INV-20230405-017,DIST-028,REP-036,HCP-1249,PRD-GI-02,61,187,0.06,10722,2023-04-05,Stockist
INV-20230408-025,DIST-003,REP-015,HCP-1251,PRD-DIAB-01,31,102,0.05,3003,2023-04-08,Retail
INV-20230414-025,DIST-021,REP-018,HCP-1274,PRD-GI-02,29,187,0.10,4880,2023-04-14,Retail
INV-20230420-017,DIST-040,REP-018,HCP-1287,PRD-CARD-02,79,238,0.03,18237,2023-04-20,Retail
INV-20230407-017,DIST-008,REP-050,HCP-1302,PRD-DIAB-02,60,408,0.06,23011,2023-04-07,Retail
INV-20230425-017,DIST-006,REP-047,HCP-1323,PRD-CARD-02,27,238,0.05,6104,2023-04-25,Institution
INV-20230417-026,DIST-010,REP-047,HCP-1323,PRD-GI-01,31,76,0.09,2143,2023-04-17,Hospital
INV-20230420-018,DIST-006,REP-047,HCP-1323,PRD-DIAB-02,45,408,0.12,16156,2023-04-20,Stockist
INV-20230414-026,DIST-036,REP-018,HCP-1331,PRD-GI-01,68,76,0.08,4754,2023-04-14,Institution
INV-20230420-019,DIST-029,REP-047,HCP-1333,PRD-GI-02,61,187,0.07,10608,2023-04-20,Stockist
INV-20230417-027,DIST-004,REP-046,HCP-1333,PRD-DIAB-01,83,102,0.04,8127,2023-04-17,Stockist
INV-20230427-014,DIST-023,REP-034,HCP-1345,PRD-CARD-01,23,297,0.09,6216,2023-04-27,Retail
INV-20230412-012,DIST-003,REP-019,HCP-1348,PRD-DIAB-02,5,408,0.07,1897,2023-04-12,Stockist
INV-20230401-011,DIST-009,REP-046,HCP-1353,PRD-DIAB-01,35,102,0.04,3427,2023-04-01,Stockist
INV-20230410-015,DIST-023,REP-049,HCP-1353,PRD-CARD-02,35,238,0.06,7830,2023-04-10,Stockist
INV-20230401-012,DIST-033,REP-045,HCP-1353,PRD-CARD-01,22,297,0.02,6403,2023-04-01,Stockist
INV-20230401-013,DIST-014,REP-015,HCP-1355,PRD-DIAB-01,54,102,0.06,5177,2023-04-01,Retail
INV-20230401-014,DIST-019,REP-048,HCP-1357,PRD-RESP-01,85,127,0.02,10579,2023-04-01,Institution
INV-20230413-023,DIST-030,REP-039,HCP-1371,PRD-GI-02,69,187,0.11,11483,2023-04-13,Institution
INV-20230421-024,DIST-027,REP-039,HCP-1371,PRD-CARD-02,89,238,0.10,19063,2023-04-21,Retail
INV-20230414-027,DIST-030,REP-015,HCP-1385,PRD-CARD-02,65,238,0.08,14232,2023-04-14,Stockist
INV-20230415-022,DIST-028,REP-049,HCP-1385,PRD-RESP-01,56,127,0.06,6685,2023-04-15,Retail
INV-20230417-028,DIST-027,REP-038,HCP-1385,PRD-RESP-02,74,272,0.09,18316,2023-04-17,Retail
INV-20230424-013,DIST-018,REP-038,HCP-1385,PRD-RESP-02,67,272,0.09,16583,2023-04-24,Hospital
INV-20230419-026,DIST-025,REP-050,HCP-1390,PRD-CARD-01,35,297,0.11,9251,2023-04-19,Retail
INV-20230413-024,DIST-009,REP-016,HCP-1397,PRD-GI-02,27,187,0.09,4594,2023-04-13,Institution
INV-20230421-025,DIST-026,REP-016,HCP-1397,PRD-DIAB-01,23,102,0.09,2134,2023-04-21,Hospital
INV-20230422-024,DIST-028,REP-016,HCP-1397,PRD-DIAB-02,23,408,0.09,8539,2023-04-22,Stockist
INV-20230413-025,DIST-031,REP-031,HCP-1402,PRD-RESP-01,70,127,0.04,8534,2023-04-13,Retail
INV-20230401-015,DIST-015,REP-045,HCP-1406,PRD-CARD-01,72,297,0.11,19031,2023-04-01,Stockist
INV-20230427-015,DIST-016,REP-016,HCP-1409,PRD-RESP-01,5,127,0.06,596,2023-04-27,Stockist
